file,x,y,facing,edge,wall,fraction,off_fwd_mm,off_left_mm
run_021.png,4,5,N,right:front,1,0.4571,2.4,-1.2
run_021.png,4,5,N,right:right,0,0.0000,2.4,-1.2
run_022.png,4,4,N,front,0,0.0000,,-3.5
run_022.png,4,4,N,back,0,0.0000,,-3.5
run_022.png,4,4,N,left,0,0.0000,,-3.5
run_022.png,4,4,N,right,1,0.4376,,-3.5
run_022.png,4,4,N,left:back,0,0.0000,,-3.5
run_022.png,4,4,N,left:front,1,0.4632,,-3.5
run_022.png,4,4,N,left:left,1,0.8393,,-3.5
run_022.png,4,4,N,right:back,0,0.0000,,-3.5
run_022.png,4,4,N,right:front,1,0.4670,,-3.5
run_022.png,4,4,N,right:right,0,0.0000,,-3.5
