file,x,y,facing,edge,wall,fraction,off_fwd_mm,off_left_mm
2015_017.png,2,4,N,left:front,0,0.0000,-3.5,-3.5
2015_017.png,2,4,N,left:left,1,0.7461,-3.5,-3.5
2015_017.png,2,4,N,right:back,0,0.0000,-3.5,-3.5
2015_017.png,2,4,N,right:front,0,0.0000,-3.5,-3.5
2015_017.png,2,4,N,right:right,0,0.0000,-3.5,-3.5
2015_019.png,2,2,N,front,0,0.0000,,4.1
2015_019.png,2,2,N,back,0,0.0000,,4.1
2015_019.png,2,2,N,left,1,0.4429,,4.1
2015_019.png,2,2,N,right,1,0.4451,,4.1
2015_019.png,2,2,N,left:back,0,0.0000,,4.1
2015_019.png,2,2,N,left:front,1,0.4768,,4.1
2015_019.png,2,2,N,left:left,0,0.0000,,4.1
2015_019.png,2,2,N,right:back,1,0.4872,,4.1
2015_019.png,2,2,N,right:front,1,0.4765,,4.1
2015_019.png,2,2,N,right:right,0,0.0000,,4.1
2015_021.png,2,1,N,front,0,0.0000,,8.2
2015_021.png,2,1,N,back,0,0.0000,,8.2
2015_021.png,2,1,N,left,0,0.0000,,8.2
2015_021.png,2,1,N,right,1,0.4529,,8.2
2015_021.png,2,1,N,left:back,1,0.5031,,8.2
2015_021.png,2,1,N,left:front,0,0.0000,,8.2
2015_021.png,2,1,N,left:left,1,0.8307,,8.2
2015_021.png,2,1,N,right:back,1,0.4971,,8.2
2015_021.png,2,1,N,right:front,1,0.4819,,8.2
2015_021.png,2,1,N,right:right,1,0.7468,,8.2
2015_023.png,2,0,N,front,0,0.0000,-9.4,5.9
2015_023.png,2,0,N,back,1,0.3045,-9.4,5.9
2015_023.png,2,0,N,left,1,0.4472,-9.4,5.9
2015_023.png,2,0,N,right,0,0.0023,-9.4,5.9
2015_023.png,2,0,N,left:back,1,0.5034,-9.4,5.9
2015_023.png,2,0,N,left:front,1,0.4759,-9.4,5.9
2015_023.png,2,0,N,left:left,0,0.0000,-9.4,5.9
2015_023.png,2,0,N,right:back,1,0.5045,-9.4,5.9
2015_023.png,2,0,N,right:front,1,0.4790,-9.4,5.9
2015_023.png,2,0,N,right:right,0,0.0000,-9.4,5.9
2015_025.png,4,0,N,front,0,0.0000,-4.7,-1.2
2015_025.png,4,0,N,back,1,0.5911,-4.7,-1.2
2015_025.png,4,0,N,left,0,0.0000,-4.7,-1.2
2015_025.png,4,0,N,right,1,0.4560,-4.7,-1.2
2015_025.png,4,0,N,left:back,1,0.4956,-4.7,-1.2
2015_025.png,4,0,N,left:front,1,0.4940,-4.7,-1.2
2015_025.png,4,0,N,left:left,0,0.0000,-4.7,-1.2
2015_025.png,4,0,N,right:back,1,0.5139,-4.7,-1.2
2015_025.png,4,0,N,right:front,0,0.0000,-4.7,-1.2
2015_025.png,4,0,N,right:right,1,0.8582,-4.7,-1.2
2015_027.png,4,1,N,front,0,0.0000,,-5.9
2015_027.png,4,1,N,back,0,0.0000,,-5.9
2015_027.png,4,1,N,left,1,0.4535,,-5.9
2015_027.png,4,1,N,right,0,0.0090,,-5.9
2015_027.png,4,1,N,left:back,1,0.5004,,-5.9
2015_027.png,4,1,N,left:front,1,0.4798,,-5.9
2015_027.png,4,1,N,left:left,1,0.5926,,-5.9
2015_027.png,4,1,N,right:back,0,0.0000,,-5.9
2015_027.png,4,1,N,right:front,1,0.4794,,-5.9
2015_027.png,4,1,N,right:right,0,0.0000,,-5.9
2015_029.png,4,2,N,front,1,0.4104,14.1,-3.5
2015_029.png,4,2,N,back,0,0.0000,14.1,-3.5
2015_029.png,4,2,N,left,0,0.0000,14.1,-3.5
2015_029.png,4,2,N,right,1,0.4539,14.1,-3.5
2015_029.png,4,2,N,left:back,1,0.4783,14.1,-3.5
2015_029.png,4,2,N,left:front,1,0.4621,14.1,-3.5
2015_029.png,4,2,N,left:left,1,0.7053,14.1,-3.5
2015_029.png,4,2,N,right:back,1,0.4818,14.1,-3.5
2015_029.png,4,2,N,right:front,0,0.0000,14.1,-3.5
2015_029.png,4,2,N,right:right,0,0.0000,14.1,-3.5
2015_031.png,4,1,N,front,0,0.0000,,5.9
2015_031.png,4,1,N,back,0,0.0000,,5.9
2015_031.png,4,1,N,left,1,0.4513,,5.9
2015_031.png,4,1,N,right,0,0.0024,,5.9
2015_031.png,4,1,N,left:back,1,0.5023,,5.9
2015_031.png,4,1,N,left:front,1,0.4888,,5.9
2015_031.png,4,1,N,left:left,1,0.8360,,5.9
2015_031.png,4,1,N,right:back,0,0.0000,,5.9
2015_031.png,4,1,N,right:front,1,0.4852,,5.9
2015_031.png,4,1,N,right:right,0,0.0000,,5.9
2015_033.png,6,1,N,front,0,0.0000,,
2015_033.png,6,1,N,back,0,0.0000,,
2015_033.png,6,1,N,left,0,0.0000,,
2015_033.png,6,1,N,right,0,0.0050,,
2015_033.png,6,1,N,left:back,0,0.0000,,
2015_033.png,6,1,N,left:front,1,0.4794,,
2015_033.png,6,1,N,left:left,0,0.0000,,
2015_033.png,6,1,N,right:back,0,0.0000,,
2015_033.png,6,1,N,right:front,0,0.0000,,
2015_033.png,6,1,N,right:right,1,0.8584,,
2015_035.png,6,2,N,front,1,0.4218,-2.4,-5.9
2015_035.png,6,2,N,back,0,0.0000,-2.4,-5.9
2015_035.png,6,2,N,left,0,0.0000,-2.4,-5.9
2015_035.png,6,2,N,right,1,0.4859,-2.4,-5.9
2015_035.png,6,2,N,left:back,1,0.4783,-2.4,-5.9
2015_035.png,6,2,N,left:front,0,0.0000,-2.4,-5.9
2015_035.png,6,2,N,left:left,1,0.5423,-2.4,-5.9
2015_035.png,6,2,N,right:back,0,0.0000,-2.4,-5.9
2015_035.png,6,2,N,right:front,0,0.0000,-2.4,-5.9
2015_035.png,6,2,N,right:right,1,0.8513,-2.4,-5.9
2015_037.png,5,2,N,front,0,0.0000,-3.5,0.0
2015_037.png,5,2,N,back,1,0.5775,-3.5,0.0
2015_037.png,5,2,N,left,1,0.4584,-3.5,0.0
2015_037.png,5,2,N,right,0,0.0087,-3.5,0.0
2015_037.png,5,2,N,left:back,0,0.0000,-3.5,0.0
2015_037.png,5,2,N,left:front,1,0.4814,-3.5,0.0
2015_037.png,5,2,N,left:left,0,0.0000,-3.5,0.0
2015_037.png,5,2,N,right:back,0,0.0000,-3.5,0.0
2015_037.png,5,2,N,right:front,1,0.4808,-3.5,0.0
2015_037.png,5,2,N,right:right,1,0.8519,-3.5,0.0
2015_039.png,5,3,N,front,1,0.4239,9.4,-8.2
2015_039.png,5,3,N,back,0,0.0000,9.4,-8.2
2015_039.png,5,3,N,left,1,0.4233,9.4,-8.2
2015_039.png,5,3,N,right,1,0.4655,9.4,-8.2
2015_039.png,5,3,N,left:back,1,0.4721,9.4,-8.2
2015_039.png,5,3,N,left:front,0,0.0000,9.4,-8.2
2015_039.png,5,3,N,left:left,0,0.0000,9.4,-8.2
2015_039.png,5,3,N,right:back,1,0.4663,9.4,-8.2
2015_039.png,5,3,N,right:front,0,0.0000,9.4,-8.2
2015_039.png,5,3,N,right:right,0,0.0000,9.4,-8.2
2015_041.png,5,2,N,front,0,0.0000,-7.1,3.5
2015_041.png,5,2,N,back,1,0.5095,-7.1,3.5
2015_041.png,5,2,N,left,1,0.4524,-7.1,3.5
2015_041.png,5,2,N,right,0,0.0078,-7.1,3.5
2015_041.png,5,2,N,left:back,0,0.0000,-7.1,3.5
2015_041.png,5,2,N,left:front,1,0.4785,-7.1,3.5
2015_041.png,5,2,N,left:left,0,0.0000,-7.1,3.5
2015_041.png,5,2,N,right:back,0,0.0000,-7.1,3.5
2015_041.png,5,2,N,right:front,1,0.4800,-7.1,3.5
2015_041.png,5,2,N,right:right,1,0.8524,-7.1,3.5
2015_043.png,6,2,N,front,1,0.4288,-4.7,-1.2
2015_043.png,6,2,N,back,0,0.0000,-4.7,-1.2
2015_043.png,6,2,N,left,0,0.0000,-4.7,-1.2
2015_043.png,6,2,N,right,1,0.4870,-4.7,-1.2
2015_043.png,6,2,N,left:back,1,0.4795,-4.7,-1.2
2015_043.png,6,2,N,left:front,0,0.0000,-4.7,-1.2
2015_043.png,6,2,N,left:left,1,0.8148,-4.7,-1.2
2015_043.png,6,2,N,right:back,0,0.0000,-4.7,-1.2
2015_043.png,6,2,N,right:front,0,0.0000,-4.7,-1.2
2015_043.png,6,2,N,right:right,1,0.8629,-4.7,-1.2
2015_045.png,6,1,N,front,0,0.0000,,
2015_045.png,6,1,N,back,0,0.0000,,
2015_045.png,6,1,N,left,0,0.0000,,
2015_045.png,6,1,N,right,0,0.0085,,
2015_045.png,6,1,N,left:back,0,0.0000,,
2015_045.png,6,1,N,left:front,1,0.4812,,
2015_045.png,6,1,N,left:left,0,0.0000,,
2015_045.png,6,1,N,right:back,0,0.0000,,
2015_045.png,6,1,N,right:front,0,0.0000,,
2015_045.png,6,1,N,right:right,1,0.8586,,
2015_047.png,7,1,N,front,0,0.0000,,4.7
2015_047.png,7,1,N,back,0,0.0000,,4.7
2015_047.png,7,1,N,left,0,0.0000,,4.7
2015_047.png,7,1,N,right,1,0.4828,,4.7
2015_047.png,7,1,N,left:back,0,0.0000,,4.7
2015_047.png,7,1,N,left:front,0,0.0000,,4.7
2015_047.png,7,1,N,left:left,0,0.0000,,4.7
2015_049.png,7,3,N,front,0,0.0000,,-4.7
2015_049.png,7,3,N,back,0,0.0000,,-4.7
2015_049.png,7,3,N,left,0,0.0000,,-4.7
2015_049.png,7,3,N,right,1,0.4828,,-4.7
2015_049.png,7,3,N,left:back,1,0.4701,,-4.7
2015_049.png,7,3,N,left:front,0,0.0000,,-4.7
2015_049.png,7,3,N,left:left,1,0.5189,,-4.7
2015_051.png,7,4,N,front,0,0.0000,,-6.4
2015_051.png,7,4,N,back,0,0.0000,,-6.4
2015_051.png,7,4,N,left,1,0.4483,,-6.4
2015_051.png,7,4,N,right,1,0.4757,,-6.4
2015_051.png,7,4,N,left:back,0,0.0000,,-6.4
2015_051.png,7,4,N,left:front,1,0.4662,,-6.4
2015_051.png,7,4,N,left:left,0,0.0000,,-6.4
2015_053.png,7,5,N,front,1,0.4156,14.1,-1.2
2015_053.png,7,5,N,back,0,0.0000,14.1,-1.2
2015_053.png,7,5,N,left,0,0.0000,14.1,-1.2
2015_053.png,7,5,N,right,1,0.4822,14.1,-1.2
2015_053.png,7,5,N,left:back,1,0.4748,14.1,-1.2
2015_053.png,7,5,N,left:front,0,0.0000,14.1,-1.2
2015_053.png,7,5,N,left:left,0,0.0000,14.1,-1.2
2015_055.png,5,5,N,front,0,0.0000,,-1.2
2015_055.png,5,5,N,back,0,0.0000,,-1.2
2015_055.png,5,5,N,left,1,0.4565,,-1.2
2015_055.png,5,5,N,right,0,0.0009,,-1.2
2015_055.png,5,5,N,left:back,1,0.4642,,-1.2
2015_055.png,5,5,N,left:front,1,0.4573,,-1.2
2015_055.png,5,5,N,left:left,1,0.8241,,-1.2
2015_055.png,5,5,N,right:back,1,0.4750,,-1.2
2015_055.png,5,5,N,right:front,0,0.0000,,-1.2
2015_055.png,5,5,N,right:right,0,0.0000,,-1.2
2015_057.png,5,4,N,front,0,0.0000,0.0,2.3
2015_057.png,5,4,N,back,1,0.5350,0.0,2.3
2015_057.png,5,4,N,left,1,0.4314,0.0,2.3
2015_057.png,5,4,N,right,0,0.0039,0.0,2.3
2015_057.png,5,4,N,left:back,0,0.0000,0.0,2.3
2015_057.png,5,4,N,left:front,1,0.4685,0.0,2.3
2015_057.png,5,4,N,left:left,0,0.0000,0.0,2.3
2015_057.png,5,4,N,right:back,0,0.0000,0.0,2.3
2015_057.png,5,4,N,right:front,1,0.4719,0.0,2.3
2015_057.png,5,4,N,right:right,1,0.8434,0.0,2.3
2015_059.png,5,6,N,front,1,0.4178,5.9,-22.3
2015_059.png,5,6,N,back,0,0.0000,5.9,-22.3
2015_059.png,5,6,N,left,0,0.0000,5.9,-22.3
2015_059.png,5,6,N,right,1,0.3723,5.9,-22.3
2015_059.png,5,6,N,left:back,1,0.4657,5.9,-22.3
2015_059.png,5,6,N,left:front,1,0.4640,5.9,-22.3
2015_059.png,5,6,N,left:left,0,0.0000,5.9,-22.3
2015_059.png,5,6,N,right:back,0,0.0000,5.9,-22.3
2015_059.png,5,6,N,right:front,1,0.4653,5.9,-22.3
2015_059.png,5,6,N,right:right,0,0.0000,5.9,-22.3
2015_061.png,4,6,N,front,1,0.4095,10.0,
2015_061.png,4,6,N,back,1,0.5451,10.0,
2015_061.png,4,6,N,left,0,0.0000,10.0,
2015_061.png,4,6,N,right,0,0.0037,10.0,
2015_061.png,4,6,N,left:back,0,0.0000,10.0,
2015_061.png,4,6,N,left:front,1,0.4622,10.0,
2015_061.png,4,6,N,left:left,1,0.8438,10.0,
2015_061.png,4,6,N,right:back,0,0.0000,10.0,
2015_061.png,4,6,N,right:front,1,0.4699,10.0,
2015_061.png,4,6,N,right:right,1,0.7597,10.0,
2015_063.png,3,6,N,front,1,0.4094,-1.2,8.2
2015_063.png,3,6,N,back,0,0.0000,-1.2,8.2
2015_063.png,3,6,N,left,1,0.4483,-1.2,8.2
2015_063.png,3,6,N,right,0,0.0027,-1.2,8.2
2015_063.png,3,6,N,left:back,0,0.0000,-1.2,8.2
2015_063.png,3,6,N,left:front,1,0.4621,-1.2,8.2
2015_063.png,3,6,N,left:left,0,0.0000,-1.2,8.2
2015_063.png,3,6,N,right:back,1,0.4651,-1.2,8.2
2015_063.png,3,6,N,right:front,1,0.4662,-1.2,8.2
2015_063.png,3,6,N,right:right,0,0.0000,-1.2,8.2
2015_065.png,3,4,N,front,0,0.0000,,8.2
2015_065.png,3,4,N,back,0,0.0000,,8.2
2015_065.png,3,4,N,left,1,0.4471,,8.2
2015_065.png,3,4,N,right,0,0.0077,,8.2
2015_065.png,3,4,N,left:back,0,0.0000,,8.2
2015_065.png,3,4,N,left:front,1,0.4691,,8.2
2015_065.png,3,4,N,left:left,0,0.0000,,8.2
2015_065.png,3,4,N,right:back,0,0.0000,,8.2
2015_065.png,3,4,N,right:front,1,0.4707,,8.2
2015_065.png,3,4,N,right:right,1,0.7407,,8.2
