file,x,y,facing,edge,wall,fraction,off_fwd_mm,off_left_mm
run_016.png,6,6,N,left:back,1,0.4717,0.0,
run_016.png,6,6,N,left:front,1,0.4667,0.0,
run_016.png,6,6,N,left:left,0,0.0000,0.0,
run_016.png,6,6,N,right:back,1,0.4706,0.0,
run_016.png,6,6,N,right:front,0,0.0000,0.0,
run_016.png,6,6,N,right:right,1,0.8519,0.0,
run_017.png,5,6,N,front,1,0.4113,1.2,
run_017.png,5,6,N,back,1,0.5500,1.2,
run_017.png,5,6,N,left,0,0.0000,1.2,
run_017.png,5,6,N,right,0,0.0000,1.2,
run_017.png,5,6,N,left:back,1,0.4761,1.2,
run_017.png,5,6,N,left:front,0,0.0000,1.2,
run_017.png,5,6,N,left:left,0,0.0000,1.2,
run_017.png,5,6,N,right:back,0,0.0000,1.2,
run_017.png,5,6,N,right:front,1,0.4562,1.2,
run_017.png,5,6,N,right:right,0,0.0000,1.2,
run_018.png,4,6,N,front,0,0.0000,3.5,
run_018.png,4,6,N,back,1,0.5555,3.5,
run_018.png,4,6,N,left,0,0.0000,3.5,
run_018.png,4,6,N,right,0,0.0000,3.5,
run_018.png,4,6,N,left:back,0,0.0000,3.5,
run_018.png,4,6,N,left:front,1,0.4611,3.5,
run_018.png,4,6,N,left:left,1,0.4407,3.5,
run_018.png,4,6,N,right:back,1,0.4770,3.5,
run_018.png,4,6,N,right:front,1,0.4615,3.5,
run_018.png,4,6,N,right:right,0,0.0000,3.5,
run_019.png,3,6,N,front,1,0.4052,-1.2,-5.9
run_019.png,3,6,N,back,0,0.0000,-1.2,-5.9
run_019.png,3,6,N,left,1,0.4489,-1.2,-5.9
run_019.png,3,6,N,right,0,0.0000,-1.2,-5.9
run_019.png,3,6,N,left:back,0,0.0000,-1.2,-5.9
run_019.png,3,6,N,left:front,1,0.4598,-1.2,-5.9
run_019.png,3,6,N,left:left,0,0.0000,-1.2,-5.9
run_019.png,3,6,N,right:back,1,0.4719,-1.2,-5.9
run_019.png,3,6,N,right:front,0,0.0000,-1.2,-5.9
run_019.png,3,6,N,right:right,0,0.0000,-1.2,-5.9
run_020.png,3,5,N,front,0,0.0000,0.0,3.5
run_020.png,3,5,N,back,1,0.5393,0.0,3.5
run_020.png,3,5,N,left,1,0.4458,0.0,3.5
run_020.png,3,5,N,right,0,0.0000,0.0,3.5
run_020.png,3,5,N,left:back,1,0.4669,0.0,3.5
run_020.png,3,5,N,left:front,0,0.0000,0.0,3.5
run_020.png,3,5,N,left:left,0,0.0000,0.0,3.5
run_020.png,3,5,N,right:back,0,0.0000,0.0,3.5
run_020.png,3,5,N,right:front,1,0.4567,0.0,3.5
run_020.png,3,5,N,right:right,1,0.8248,0.0,3.5
run_021.png,4,5,N,front,1,0.4025,-2.4,-1.2
run_021.png,4,5,N,back,0,0.0000,-2.4,-1.2
run_021.png,4,5,N,left,0,0.0000,-2.4,-1.2
run_021.png,4,5,N,right,1,0.4519,-2.4,-1.2
run_021.png,4,5,N,left:back,1,0.4665,-2.4,-1.2
run_021.png,4,5,N,left:front,0,0.0000,-2.4,-1.2
run_021.png,4,5,N,left:left,1,0.8467,-2.4,-1.2
run_021.png,4,5,N,right:back,1,0.4607,-2.4,-1.2
run_021.png,4,5,N,right:front,1,0.4652,-2.4,-1.2
run_021.png,4,5,N,right:right,0,0.0000,-2.4,-1.2
run_022.png,4,4,N,front,0,0.0000,,-1.2
run_022.png,4,4,N,back,0,0.0000,,-1.2
run_022.png,4,4,N,left,0,0.0000,,-1.2
run_022.png,4,4,N,right,1,0.4425,,-1.2
run_022.png,4,4,N,left:back,0,0.0000,,-1.2
run_022.png,4,4,N,left:front,1,0.4643,,-1.2
run_022.png,4,4,N,left:left,1,0.8574,,-1.2
run_022.png,4,4,N,right:back,0,0.0000,,-1.2
run_022.png,4,4,N,right:front,1,0.4593,,-1.2
run_022.png,4,4,N,right:right,0,0.0000,,-1.2
